,ID,Date,TEMP,pH,TURB,FECALCOLI,NO3N,TP,Label,WQI
5709,1992-07-10IND00043,1992-07-10,12.0,90.0,84.0,22.0,97.0,98.0,2,61.129032258064505
5710,1992-07-12IND00045,1992-07-12,12.0,90.0,84.0,98.0,97.0,95.0,3,80.4032258064516
5711,1992-07-13IND00010,1992-07-13,0.0,90.0,34.0,98.0,97.0,95.0,3,72.01612903225805
5712,1992-07-13IND00013,1992-07-13,10.0,67.0,53.0,98.0,97.0,98.0,3,72.33870967741935
5713,1992-07-13IND00031,1992-07-13,0.0,67.0,84.0,18.0,97.0,98.0,2,54.08064516129031
5714,1992-07-13IND00032,1992-07-13,0.0,82.0,84.0,80.0,97.0,98.0,3,72.74193548387096
5715,1992-07-13IND00052,1992-07-13,12.0,82.0,68.0,98.0,97.0,78.0,3,74.99999999999999
5716,1992-07-14IND00009,1992-07-14,0.0,90.0,39.0,98.0,97.0,95.0,3,72.66129032258063
5717,1992-07-14IND00039,1992-07-14,10.0,82.0,53.0,98.0,97.0,98.0,3,74.99999999999999
5718,1992-07-16IND00029,1992-07-16,12.0,47.0,68.0,18.0,97.0,98.0,2,50.4032258064516
5719,1992-07-18IND00023,1992-07-18,12.0,93.0,57.0,98.0,97.0,98.0,3,77.79032258064515
5720,1992-07-20IND00015,1992-07-20,0.0,90.0,62.0,98.0,97.0,98.0,3,75.96774193548386
5721,1992-07-20IND00030,1992-07-20,0.0,93.0,53.0,98.0,97.0,98.0,3,75.33870967741935
5722,1992-07-21IND00033,1992-07-21,10.0,47.0,84.0,27.0,97.0,98.0,2,54.467741935483865
5723,1992-07-21IND00050,1992-07-21,0.0,67.0,84.0,22.0,97.0,98.0,2,55.11290322580645
5724,1992-07-23IND00044,1992-07-23,15.0,67.0,57.0,98.0,97.0,98.0,3,73.66129032258064
5725,1992-07-27IND00051,1992-07-27,10.0,67.0,84.0,13.0,97.0,98.0,2,54.40322580645161
5726,1992-07-28IND00024,1992-07-28,10.0,93.0,5.0,98.0,97.0,98.0,3,70.75806451612902
5727,1992-07-29IND00048,1992-07-29,10.0,90.0,25.0,98.0,97.0,98.0,3,72.80645161290322
5728,1992-07-29IND00049,1992-07-29,10.0,93.0,5.0,98.0,97.0,98.0,3,70.75806451612902
5729,1992-08-02IND00013,1992-08-02,12.0,67.0,62.0,98.0,97.0,98.0,3,73.82258064516128
5730,1992-08-04IND00003,1992-08-04,0.0,67.0,84.0,80.0,97.0,98.0,3,70.08064516129032
5731,1992-08-04IND00011,1992-08-04,10.0,93.0,5.0,98.0,97.0,95.0,3,70.41935483870967
5732,1992-08-05IND00001,1992-08-05,10.0,67.0,5.0,3.0,97.0,97.0,1,41.516129032258064
5733,1992-08-05IND00002,1992-08-05,0.0,82.0,57.0,2.0,97.0,78.0,1,46.87096774193548
5734,1992-08-05IND00014,1992-08-05,10.0,82.0,62.0,98.0,97.0,98.0,3,76.16129032258063
5735,1992-08-05IND00016,1992-08-05,0.0,19.0,62.0,98.0,97.0,98.0,2,63.37096774193547
5736,1992-08-05IND00017,1992-08-05,12.0,90.0,84.0,53.0,97.0,98.0,2,69.1290322580645
5737,1992-08-05IND00019,1992-08-05,12.0,92.0,84.0,63.0,97.0,98.0,3,72.06451612903224
5738,1992-08-05IND00028,1992-08-05,18.0,92.0,84.0,98.0,97.0,97.0,3,81.9516129032258
5739,1992-08-06IND00025,1992-08-06,10.0,90.0,57.0,98.0,97.0,98.0,3,76.93548387096773
5740,1992-08-06IND00026,1992-08-06,10.0,82.0,68.0,98.0,97.0,98.0,3,76.93548387096773
5741,1992-08-06IND00043,1992-08-06,12.0,90.0,84.0,45.0,97.0,98.0,2,67.06451612903224
5742,1992-08-10IND00004,1992-08-10,12.0,67.0,76.0,27.0,97.0,98.0,2,57.30645161290322
5743,1992-08-10IND00005,1992-08-10,12.0,82.0,5.0,27.0,97.0,98.0,2,50.80645161290322
5744,1992-08-10IND00012,1992-08-10,10.0,92.0,76.0,98.0,97.0,97.0,3,79.6290322580645
5745,1992-08-10IND00018,1992-08-10,15.0,90.0,84.0,45.0,97.0,98.0,2,67.54838709677419
5746,1992-08-10IND00020,1992-08-10,12.0,90.0,68.0,45.0,97.0,98.0,2,65.0
5747,1992-08-10IND00021,1992-08-10,12.0,90.0,76.0,37.0,97.0,98.0,2,63.967741935483865
5748,1992-08-10IND00022,1992-08-10,10.0,90.0,84.0,27.0,97.0,98.0,2,62.09677419354838
5749,1992-08-10IND00034,1992-08-10,18.0,47.0,76.0,45.0,97.0,98.0,2,59.37096774193548
5750,1992-08-10IND00045,1992-08-10,18.0,93.0,28.0,98.0,97.0,78.0,3,72.75806451612902
5751,1992-08-10IND00047,1992-08-10,12.0,47.0,68.0,27.0,97.0,98.0,2,52.725806451612904
5752,1992-08-11IND00007,1992-08-11,12.0,82.0,5.0,27.0,97.0,98.0,2,50.80645161290322
5753,1992-08-11IND00031,1992-08-11,0.0,67.0,84.0,18.0,97.0,98.0,2,54.08064516129031
5754,1992-08-11IND00032,1992-08-11,0.0,82.0,76.0,71.0,97.0,98.0,2,69.38709677419354
5755,1992-08-11IND00033,1992-08-11,10.0,67.0,76.0,18.0,97.0,98.0,2,54.66129032258063
5756,1992-08-11IND00044,1992-08-11,15.0,67.0,5.0,98.0,97.0,98.0,2,66.95161290322581
5757,1992-08-11IND00046,1992-08-11,10.0,47.0,68.0,22.0,97.0,97.0,2,50.999999999999986
5758,1992-08-12IND00029,1992-08-12,15.0,47.0,53.0,22.0,97.0,98.0,1,49.98387096774193
5759,1992-08-12IND00035,1992-08-12,12.0,90.0,84.0,18.0,97.0,98.0,2,60.09677419354837
5760,1992-08-12IND00042,1992-08-12,12.0,90.0,84.0,37.0,97.0,98.0,2,65.0
5761,1992-08-12IND00050,1992-08-12,10.0,93.0,76.0,10.0,97.0,98.0,2,57.20967741935484
5762,1992-08-13IND00038,1992-08-13,12.0,67.0,48.0,18.0,97.0,98.0,2,51.37096774193548
5763,1992-08-13IND00051,1992-08-13,10.0,82.0,84.0,13.0,97.0,98.0,2,57.06451612903225
5764,1992-08-17IND00015,1992-08-17,10.0,92.0,68.0,98.0,97.0,98.0,3,78.70967741935482
5765,1992-08-17IND00039,1992-08-17,10.0,67.0,57.0,98.0,97.0,98.0,3,72.85483870967741
5766,1992-08-18IND00041,1992-08-18,18.0,67.0,68.0,18.0,97.0,98.0,2,54.919354838709666
5767,1992-08-20IND00036,1992-08-20,15.0,93.0,76.0,98.0,97.0,97.0,3,80.61290322580645
5768,1992-08-20IND00037,1992-08-20,12.0,93.0,62.0,98.0,97.0,95.0,3,78.09677419354837
5769,1992-08-25IND00010,1992-08-25,12.0,92.0,84.0,98.0,97.0,90.0,3,80.19354838709675
5770,1992-08-25IND00023,1992-08-25,12.0,93.0,34.0,98.0,97.0,98.0,3,74.82258064516128
5771,1992-08-25IND00052,1992-08-25,12.0,90.0,84.0,98.0,97.0,90.0,3,79.83870967741935
5772,1992-08-26IND00006,1992-08-26,15.0,82.0,76.0,53.0,97.0,98.0,2,67.16129032258064
5773,1992-08-26IND00009,1992-08-26,12.0,92.0,84.0,98.0,97.0,95.0,3,80.75806451612902
5774,1992-08-26IND00048,1992-08-26,10.0,92.0,57.0,13.0,97.0,98.0,2,55.35483870967741
5775,1992-08-26IND00049,1992-08-26,10.0,93.0,53.0,2.0,97.0,98.0,2,52.177419354838705
5776,1992-08-27IND00024,1992-08-27,0.0,90.0,57.0,98.0,97.0,98.0,3,75.32258064516128
5777,1992-08-28IND00030,1992-08-28,10.0,93.0,62.0,98.0,97.0,98.0,3,78.11290322580643
5778,1992-09-01IND00018,1992-09-01,10.0,90.0,84.0,27.0,97.0,98.0,2,62.09677419354838
5779,1992-09-01IND00020,1992-09-01,12.0,90.0,76.0,37.0,97.0,98.0,2,63.967741935483865
5780,1992-09-01IND00021,1992-09-01,10.0,90.0,76.0,27.0,97.0,98.0,2,61.06451612903225
5781,1992-09-01IND00022,1992-09-01,10.0,92.0,84.0,27.0,97.0,98.0,2,62.451612903225794
5782,1992-09-02IND00006,1992-09-02,12.0,82.0,76.0,53.0,97.0,98.0,2,66.67741935483869
5783,1992-09-02IND00014,1992-09-02,10.0,93.0,62.0,98.0,97.0,98.0,3,78.11290322580643
5784,1992-09-02IND00016,1992-09-02,10.0,19.0,68.0,98.0,97.0,98.0,2,65.75806451612902
5785,1992-09-03IND00050,1992-09-03,10.0,82.0,84.0,98.0,97.0,98.0,3,78.99999999999999
5786,1992-09-04IND00003,1992-09-04,12.0,67.0,84.0,80.0,97.0,98.0,3,72.01612903225805
5787,1992-09-05IND00002,1992-09-05,10.0,90.0,5.0,2.0,97.0,97.0,1,45.338709677419345
5788,1992-09-05IND00035,1992-09-05,10.0,92.0,84.0,22.0,97.0,98.0,2,61.16129032258064
5789,1992-09-05IND00042,1992-09-05,12.0,92.0,84.0,27.0,97.0,98.0,2,62.77419354838709
5790,1992-09-06IND00036,1992-09-06,15.0,67.0,76.0,98.0,97.0,97.0,3,76.0
5791,1992-09-07IND00012,1992-09-07,12.0,47.0,84.0,98.0,97.0,95.0,3,72.77419354838707
5792,1992-09-07IND00013,1992-09-07,12.0,82.0,68.0,98.0,97.0,98.0,3,77.25806451612901
5793,1992-09-07IND00034,1992-09-07,15.0,67.0,76.0,37.0,97.0,98.0,2,60.37096774193547
5794,1992-09-07IND00037,1992-09-07,10.0,67.0,62.0,98.0,97.0,95.0,3,73.16129032258063
5795,1992-09-08IND00028,1992-09-08,18.0,47.0,84.0,98.0,97.0,98.0,3,74.0806451612903
5796,1992-09-08IND00029,1992-09-08,12.0,67.0,48.0,18.0,97.0,98.0,2,51.37096774193548
5797,1992-09-08IND00033,1992-09-08,15.0,67.0,76.0,37.0,97.0,98.0,2,60.37096774193547
5798,1992-09-09IND00001,1992-09-09,12.0,67.0,17.0,2.0,97.0,97.0,1,43.12903225806451
5799,1992-09-09IND00004,1992-09-09,10.0,47.0,76.0,27.0,97.0,98.0,2,53.43548387096774
5800,1992-09-09IND00005,1992-09-09,10.0,67.0,5.0,37.0,97.0,98.0,2,50.4032258064516
5801,1992-09-09IND00038,1992-09-09,10.0,90.0,68.0,89.0,97.0,98.0,3,76.03225806451611
5802,1992-09-09IND00044,1992-09-09,12.0,82.0,5.0,98.0,97.0,98.0,2,69.1290322580645
5803,1992-09-11IND00011,1992-09-11,12.0,67.0,62.0,98.0,97.0,78.0,3,71.56451612903226
5804,1992-09-11IND00031,1992-09-11,0.0,67.0,84.0,27.0,97.0,98.0,2,56.4032258064516
5805,1992-09-11IND00032,1992-09-11,0.0,82.0,48.0,98.0,97.0,98.0,3,72.74193548387096
5806,1992-09-12IND00015,1992-09-12,0.0,90.0,76.0,98.0,97.0,98.0,3,77.77419354838707
5807,1992-09-14IND00007,1992-09-14,10.0,67.0,5.0,22.0,97.0,98.0,1,46.53225806451612
5808,1992-09-14IND00046,1992-09-14,10.0,47.0,68.0,18.0,97.0,97.0,1,49.96774193548386
5809,1992-09-14IND00047,1992-09-14,10.0,47.0,45.0,13.0,97.0,98.0,1,45.82258064516128
5810,1992-09-15IND00017,1992-09-15,10.0,90.0,84.0,45.0,97.0,98.0,2,66.74193548387096
5811,1992-09-15IND00019,1992-09-15,10.0,90.0,84.0,27.0,97.0,98.0,2,62.09677419354838
5812,1992-09-15IND00039,1992-09-15,12.0,67.0,62.0,98.0,97.0,98.0,3,73.82258064516128
5813,1992-09-15IND00041,1992-09-15,18.0,67.0,84.0,27.0,97.0,98.0,2,59.306451612903224
5814,1992-09-16IND00043,1992-09-16,10.0,93.0,84.0,27.0,97.0,98.0,2,62.629032258064505
5815,1992-09-16IND00051,1992-09-16,10.0,82.0,76.0,5.0,97.0,98.0,2,53.967741935483865
5816,1992-09-17IND00025,1992-09-17,0.0,47.0,62.0,98.0,97.0,98.0,2,68.33870967741935
5817,1992-09-17IND00026,1992-09-17,10.0,82.0,68.0,98.0,97.0,98.0,3,76.93548387096773
5818,1992-09-23IND00030,1992-09-23,10.0,67.0,62.0,98.0,97.0,98.0,3,73.49999999999999
5819,1992-09-24IND00009,1992-09-24,10.0,90.0,84.0,98.0,97.0,97.0,3,80.30645161290322
5820,1992-09-24IND00010,1992-09-24,10.0,92.0,84.0,98.0,97.0,95.0,3,80.43548387096773
5821,1992-09-24IND00052,1992-09-24,12.0,82.0,84.0,98.0,97.0,95.0,3,78.98387096774192
5822,1992-09-27IND00045,1992-09-27,10.0,90.0,84.0,98.0,97.0,90.0,3,79.51612903225805
5823,1992-09-30IND00023,1992-09-30,12.0,90.0,62.0,98.0,97.0,98.0,3,77.9032258064516
5824,1992-10-07IND00003,1992-10-07,12.0,67.0,84.0,80.0,97.0,98.0,3,72.01612903225805
5825,1992-10-07IND00015,1992-10-07,10.0,67.0,68.0,98.0,97.0,98.0,3,74.27419354838709
5826,1992-10-07IND00037,1992-10-07,12.0,90.0,84.0,98.0,97.0,97.0,3,80.62903225806451
5827,1992-10-08IND00002,1992-10-08,0.0,82.0,76.0,2.0,97.0,97.0,2,51.467741935483865
5828,1992-10-08IND00004,1992-10-08,10.0,67.0,76.0,53.0,97.0,98.0,2,63.69354838709677
5829,1992-10-08IND00005,1992-10-08,12.0,93.0,76.0,45.0,97.0,98.0,2,66.56451612903224
5830,1992-10-08IND00020,1992-10-08,10.0,90.0,57.0,18.0,97.0,98.0,2,56.290322580645146
5831,1992-10-08IND00021,1992-10-08,10.0,90.0,68.0,18.0,97.0,98.0,2,57.70967741935483
5832,1992-10-08IND00022,1992-10-08,10.0,90.0,84.0,37.0,97.0,98.0,2,64.6774193548387
5833,1992-10-08IND00025,1992-10-08,10.0,47.0,57.0,98.0,97.0,98.0,2,69.30645161290322
5834,1992-10-08IND00026,1992-10-08,10.0,82.0,62.0,98.0,97.0,98.0,3,76.16129032258063
5835,1992-10-08IND00028,1992-10-08,0.0,90.0,84.0,98.0,97.0,98.0,3,78.80645161290322
5836,1992-10-08IND00036,1992-10-08,15.0,90.0,84.0,98.0,97.0,95.0,3,80.88709677419354
5837,1992-10-09IND00007,1992-10-09,12.0,47.0,5.0,27.0,97.0,98.0,1,44.59677419354838
5838,1992-10-09IND00017,1992-10-09,12.0,8.0,84.0,18.0,97.0,98.0,1,45.54838709677419
5839,1992-10-09IND00019,1992-10-09,12.0,90.0,84.0,27.0,97.0,98.0,2,62.41935483870967
5840,1992-10-10IND00011,1992-10-10,12.0,67.0,84.0,98.0,97.0,98.0,3,76.66129032258064
5841,1992-10-10IND00043,1992-10-10,12.0,92.0,76.0,18.0,97.0,98.0,2,59.41935483870966
5842,1992-10-12IND00001,1992-10-12,12.0,67.0,76.0,10.0,97.0,78.0,2,50.66129032258064
5843,1992-10-12IND00016,1992-10-12,12.0,67.0,68.0,98.0,97.0,98.0,3,74.59677419354837
5844,1992-10-12IND00018,1992-10-12,15.0,90.0,84.0,18.0,97.0,98.0,2,60.58064516129031
5845,1992-10-13IND00012,1992-10-13,15.0,67.0,84.0,98.0,97.0,98.0,3,77.14516129032256
5846,1992-10-13IND00031,1992-10-13,10.0,82.0,84.0,5.0,97.0,98.0,2,54.99999999999999
5847,1992-10-13IND00032,1992-10-13,10.0,93.0,84.0,10.0,97.0,98.0,2,58.241935483870954
5848,1992-10-13IND00035,1992-10-13,12.0,90.0,28.0,18.0,97.0,98.0,2,52.87096774193547
5849,1992-10-13IND00042,1992-10-13,12.0,92.0,45.0,18.0,97.0,98.0,2,55.419354838709666
5850,1992-10-13IND00045,1992-10-13,12.0,90.0,53.0,98.0,97.0,90.0,3,75.83870967741936
5851,1992-10-13IND00050,1992-10-13,10.0,82.0,84.0,13.0,97.0,98.0,2,57.06451612903225
5852,1992-10-14IND00038,1992-10-14,10.0,19.0,68.0,22.0,97.0,98.0,1,46.14516129032257
5853,1992-10-14IND00041,1992-10-14,18.0,47.0,84.0,18.0,97.0,98.0,2,53.43548387096774
5854,1992-10-14IND00046,1992-10-14,0.0,67.0,48.0,18.0,97.0,97.0,1,49.32258064516128
5855,1992-10-14IND00047,1992-10-14,0.0,47.0,45.0,98.0,97.0,97.0,2,66.03225806451611
5856,1992-10-15IND00009,1992-10-15,10.0,90.0,48.0,98.0,97.0,97.0,3,75.66129032258064
5857,1992-10-15IND00013,1992-10-15,12.0,67.0,68.0,98.0,97.0,98.0,3,74.59677419354837
5858,1992-10-15IND00039,1992-10-15,12.0,82.0,62.0,98.0,97.0,98.0,3,76.48387096774192
5859,1992-10-16IND00010,1992-10-16,10.0,90.0,45.0,98.0,97.0,78.0,3,73.12903225806451
5860,1992-10-16IND00052,1992-10-16,12.0,90.0,39.0,98.0,97.0,95.0,3,74.59677419354837
5861,1992-10-22IND00014,1992-10-22,12.0,82.0,62.0,98.0,97.0,98.0,3,76.48387096774192
5862,1992-10-22IND00044,1992-10-22,15.0,67.0,68.0,98.0,97.0,98.0,3,75.08064516129032
5863,1992-10-27IND00030,1992-10-27,12.0,47.0,62.0,98.0,97.0,98.0,3,70.27419354838709
5864,1992-10-27IND00034,1992-10-27,10.0,47.0,84.0,27.0,97.0,98.0,2,54.467741935483865
5865,1992-10-28IND00033,1992-10-28,15.0,67.0,84.0,18.0,97.0,98.0,2,56.49999999999999
5866,1992-10-29IND00006,1992-10-29,0.0,67.0,84.0,53.0,97.0,98.0,2,63.11290322580645
5867,1992-10-29IND00029,1992-10-29,12.0,47.0,84.0,18.0,97.0,98.0,2,52.467741935483865
5868,1992-10-29IND00051,1992-10-29,10.0,82.0,84.0,13.0,97.0,98.0,2,57.06451612903225
5869,1992-10-30IND00024,1992-10-30,12.0,82.0,53.0,18.0,97.0,98.0,2,54.6774193548387
5870,1992-10-30IND00048,1992-10-30,12.0,82.0,25.0,13.0,97.0,98.0,1,49.77419354838709
5871,1992-10-30IND00049,1992-10-30,15.0,90.0,57.0,10.0,97.0,98.0,2,55.03225806451613
5872,1992-11-03IND00003,1992-11-03,15.0,47.0,84.0,80.0,97.0,98.0,2,68.9516129032258
5873,1992-11-04IND00002,1992-11-04,15.0,47.0,68.0,2.0,97.0,90.0,1,45.854838709677416
5874,1992-11-05IND00017,1992-11-05,12.0,92.0,84.0,37.0,97.0,98.0,2,65.35483870967741
5875,1992-11-05IND00019,1992-11-05,12.0,90.0,84.0,22.0,97.0,98.0,2,61.129032258064505
5876,1992-11-06IND00043,1992-11-06,12.0,90.0,84.0,37.0,97.0,98.0,2,65.0
5877,1992-11-08IND00012,1992-11-08,12.0,82.0,84.0,98.0,97.0,90.0,3,78.41935483870967
5878,1992-11-08IND00029,1992-11-08,12.0,47.0,84.0,18.0,97.0,98.0,2,52.467741935483865
5879,1992-11-09IND00004,1992-11-09,12.0,92.0,76.0,53.0,97.0,98.0,2,68.4516129032258
5880,1992-11-09IND00005,1992-11-09,15.0,90.0,76.0,45.0,97.0,98.0,2,66.51612903225805
5881,1992-11-09IND00016,1992-11-09,89.0,67.0,76.0,98.0,97.0,98.0,3,88.04838709677418
5882,1992-11-10IND00011,1992-11-10,15.0,67.0,84.0,98.0,97.0,90.0,3,76.24193548387095
5883,1992-11-10IND00013,1992-11-10,89.0,67.0,62.0,98.0,97.0,98.0,3,86.24193548387095
5884,1992-11-10IND00030,1992-11-10,89.0,93.0,53.0,98.0,97.0,98.0,3,89.69354838709677
5885,1992-11-10IND00045,1992-11-10,12.0,92.0,53.0,98.0,97.0,95.0,3,76.75806451612902
5886,1992-11-11IND00006,1992-11-11,12.0,93.0,76.0,53.0,97.0,98.0,2,68.6290322580645
5887,1992-11-11IND00020,1992-11-11,10.0,90.0,84.0,27.0,97.0,98.0,2,62.09677419354838
5888,1992-11-11IND00021,1992-11-11,10.0,90.0,84.0,22.0,97.0,98.0,2,60.80645161290322
5889,1992-11-11IND00022,1992-11-11,10.0,55.0,84.0,22.0,97.0,98.0,2,54.59677419354838
5890,1992-11-11IND00038,1992-11-11,12.0,67.0,84.0,18.0,97.0,98.0,2,56.01612903225805
5891,1992-11-12IND00001,1992-11-12,12.0,67.0,84.0,13.0,97.0,98.0,2,54.7258064516129
5892,1992-11-12IND00025,1992-11-12,89.0,67.0,76.0,98.0,97.0,98.0,3,88.04838709677418
5893,1992-11-12IND00026,1992-11-12,89.0,47.0,53.0,98.0,97.0,98.0,3,81.53225806451613
5894,1992-11-12IND00028,1992-11-12,18.0,82.0,84.0,98.0,97.0,90.0,3,79.38709677419354
5895,1992-11-12IND00035,1992-11-12,12.0,82.0,84.0,22.0,97.0,98.0,2,59.70967741935482
5896,1992-11-12IND00037,1992-11-12,10.0,67.0,84.0,98.0,97.0,78.0,3,74.0806451612903
5897,1992-11-12IND00042,1992-11-12,12.0,90.0,84.0,18.0,97.0,98.0,2,60.09677419354837
5898,1992-11-12IND00044,1992-11-12,15.0,67.0,68.0,98.0,97.0,98.0,3,75.08064516129032
5899,1992-11-12IND00047,1992-11-12,12.0,92.0,48.0,10.0,97.0,97.0,2,53.629032258064505
5900,1992-11-13IND00007,1992-11-13,10.0,90.0,5.0,27.0,97.0,98.0,2,51.9032258064516
5901,1992-11-13IND00046,1992-11-13,12.0,82.0,57.0,22.0,97.0,97.0,2,56.11290322580644
5902,1992-11-16IND00018,1992-11-16,15.0,93.0,53.0,18.0,97.0,98.0,2,57.11290322580645
5903,1992-11-17IND00036,1992-11-17,15.0,82.0,84.0,98.0,97.0,90.0,3,78.9032258064516
5904,1992-11-20IND00014,1992-11-20,89.0,82.0,57.0,98.0,97.0,98.0,3,88.25806451612902
5905,1992-11-21IND00039,1992-11-21,89.0,90.0,45.0,98.0,97.0,98.0,3,88.1290322580645
5906,1992-11-23IND00034,1992-11-23,10.0,47.0,84.0,18.0,97.0,98.0,2,52.14516129032257
5907,1992-11-25IND00034,1992-11-25,18.0,47.0,84.0,18.0,97.0,98.0,2,53.43548387096774
5908,1992-11-26IND00015,1992-11-26,89.0,93.0,62.0,98.0,97.0,98.0,4,90.85483870967741
5909,1992-11-27IND00009,1992-11-27,15.0,90.0,39.0,98.0,97.0,95.0,3,75.0806451612903
5910,1992-11-27IND00010,1992-11-27,18.0,67.0,48.0,98.0,97.0,95.0,3,72.64516129032256
5911,1992-11-27IND00052,1992-11-27,15.0,47.0,68.0,98.0,97.0,78.0,2,69.27419354838709
5912,1992-11-29IND00024,1992-11-29,12.0,92.0,68.0,13.0,97.0,98.0,2,57.096774193548384
5913,1992-11-30IND00048,1992-11-30,15.0,82.0,68.0,13.0,97.0,98.0,2,55.80645161290322
5914,1992-11-30IND00049,1992-11-30,12.0,82.0,34.0,8.0,97.0,98.0,1,49.64516129032258
5915,1992-12-02IND00020,1992-12-02,10.0,90.0,84.0,22.0,97.0,98.0,2,60.80645161290322
5916,1992-12-02IND00021,1992-12-02,10.0,90.0,84.0,22.0,97.0,98.0,2,60.80645161290322
5917,1992-12-02IND00022,1992-12-02,10.0,90.0,84.0,18.0,97.0,98.0,2,59.77419354838709
5918,1992-12-03IND00003,1992-12-03,15.0,82.0,84.0,80.0,97.0,98.0,3,75.16129032258064
5919,1992-12-04IND00002,1992-12-04,15.0,82.0,53.0,2.0,97.0,90.0,2,50.12903225806451
5920,1992-12-04IND00035,1992-12-04,10.0,82.0,84.0,22.0,97.0,98.0,2,59.38709677419354
5921,1992-12-04IND00042,1992-12-04,10.0,82.0,84.0,22.0,97.0,98.0,2,59.38709677419354
5922,1992-12-05IND00018,1992-12-05,10.0,90.0,84.0,22.0,97.0,98.0,2,60.80645161290322
5923,1992-12-08IND00028,1992-12-08,0.0,19.0,84.0,98.0,97.0,97.0,2,66.09677419354837
5924,1992-12-09IND00001,1992-12-09,18.0,67.0,76.0,13.0,97.0,97.0,2,54.548387096774185
5925,1992-12-10IND00017,1992-12-10,10.0,93.0,84.0,45.0,97.0,98.0,2,67.27419354838709
5926,1992-12-10IND00019,1992-12-10,10.0,90.0,84.0,18.0,97.0,98.0,2,59.77419354838709
5927,1992-12-10IND00030,1992-12-10,12.0,93.0,53.0,98.0,97.0,98.0,3,77.27419354838709
5928,1992-12-11IND00013,1992-12-11,12.0,67.0,57.0,98.0,97.0,98.0,3,73.1774193548387
5929,1992-12-11IND00027,1992-12-11,12.0,82.0,76.0,98.0,97.0,98.0,3,78.29032258064515
5930,1992-12-12IND00025,1992-12-12,10.0,93.0,57.0,98.0,97.0,98.0,3,77.46774193548386
5931,1992-12-12IND00026,1992-12-12,10.0,67.0,76.0,98.0,97.0,98.0,3,75.30645161290322
5932,1992-12-14IND00011,1992-12-14,18.0,82.0,76.0,98.0,97.0,90.0,3,78.35483870967741
5933,1992-12-14IND00029,1992-12-14,12.0,47.0,68.0,18.0,97.0,98.0,2,50.4032258064516
5934,1992-12-15IND00016,1992-12-15,12.0,90.0,76.0,98.0,97.0,98.0,3,79.70967741935483
5935,1992-12-15IND00038,1992-12-15,12.0,67.0,84.0,18.0,97.0,98.0,2,56.01612903225805
5936,1992-12-15IND00043,1992-12-15,10.0,90.0,84.0,18.0,97.0,98.0,2,59.77419354838709
5937,1992-12-16IND00006,1992-12-16,15.0,67.0,76.0,45.0,97.0,98.0,2,62.43548387096773
5938,1992-12-17IND00007,1992-12-17,12.0,90.0,34.0,37.0,97.0,98.0,2,58.54838709677419
5939,1992-12-18IND00004,1992-12-18,12.0,93.0,76.0,45.0,97.0,98.0,2,66.56451612903224
5940,1992-12-18IND00005,1992-12-18,12.0,67.0,76.0,37.0,97.0,98.0,2,59.887096774193544
5941,1992-12-19IND00046,1992-12-19,0.0,82.0,57.0,22.0,97.0,97.0,2,54.177419354838705
5942,1992-12-19IND00047,1992-12-19,15.0,67.0,48.0,27.0,97.0,97.0,2,54.064516129032256
5943,1992-12-21IND00039,1992-12-21,10.0,93.0,53.0,98.0,97.0,98.0,3,76.9516129032258
5944,1992-12-22IND00014,1992-12-22,12.0,93.0,68.0,98.0,97.0,98.0,3,79.20967741935482
5945,1992-12-22IND00015,1992-12-22,10.0,93.0,62.0,98.0,97.0,98.0,3,78.11290322580643
5946,1992-12-22IND00024,1992-12-22,18.0,90.0,68.0,98.0,97.0,98.0,3,79.64516129032258
5947,1992-12-22IND00037,1992-12-22,15.0,47.0,84.0,98.0,97.0,95.0,3,73.25806451612902
5948,1992-12-23IND00009,1992-12-23,18.0,67.0,62.0,98.0,97.0,95.0,3,74.4516129032258
5949,1992-12-23IND00010,1992-12-23,18.0,67.0,68.0,98.0,97.0,95.0,3,75.2258064516129
5950,1992-12-23IND00036,1992-12-23,15.0,67.0,84.0,98.0,97.0,95.0,3,76.8064516129032
5951,1992-12-23IND00045,1992-12-23,18.0,90.0,68.0,98.0,97.0,95.0,3,79.30645161290322
5952,1992-12-23IND00052,1992-12-23,15.0,67.0,45.0,98.0,97.0,97.0,3,71.99999999999999
5953,1992-12-24IND00044,1992-12-24,12.0,93.0,76.0,98.0,97.0,98.0,3,80.24193548387096
5954,1992-12-29IND00034,1992-12-29,18.0,47.0,84.0,18.0,97.0,98.0,2,53.43548387096774
5955,1992-12-29IND00048,1992-12-29,15.0,92.0,68.0,37.0,97.0,98.0,2,63.77419354838708
5956,1992-12-29IND00049,1992-12-29,15.0,90.0,34.0,18.0,97.0,98.0,2,54.12903225806451
5957,1992-12-30IND00034,1992-12-30,18.0,47.0,84.0,37.0,97.0,98.0,2,58.338709677419345
5958,1993-01-05IND00031,1993-01-05,10.0,67.0,84.0,8.0,97.0,98.0,2,53.11290322580644
5959,1993-01-05IND00032,1993-01-05,12.0,90.0,84.0,13.0,97.0,98.0,2,58.80645161290322
5960,1993-01-06IND00028,1993-01-06,18.0,82.0,76.0,98.0,97.0,95.0,3,78.91935483870967
5961,1993-01-11IND00012,1993-01-11,10.0,67.0,84.0,98.0,97.0,97.0,3,76.22580645161288
5962,1993-01-14IND00045,1993-01-14,18.0,90.0,84.0,98.0,97.0,95.0,3,81.37096774193547
